pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty,surveillanceMessage
5173,SG,nse_cm,,697TN31A,697TN31A-SG,,697TN31A-SG,IN3120210148,,,,SDL TN 6.97% 2031,,,1,100,-1,-1,2,-1,NSE,,,1312070400,,1312070400,0,0,0,0,0,94.79-104.75,0,0,1465664079,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1002200.00,100,0,10475,9479,1,1,1,0,0,1,0,2e+08,0,0,1002200,
5174,SG,nse_cm,,699UP31A,699UP31A-SG,,699UP31A-SG,IN3320210054,,,,SDL UP 6.99% 2031,,,1,100,-1,-1,2,-1,NSE,,,1312070400,,1312070400,0,0,0,0,0,95.00-105.00,0,0,1465664079,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2.5e+08,0,0,1000000,
5186,EQ,nse_cm,,STYLAMIND,STYLAMIND-EQ,,STYLAMIND,INE239C01020,,,,STYLAM INDUSTRIES LIMITED,,,10,1,-1,-1,2,-1,NSE,,,1312329600,,1312329600,0,0,1411603200,1412121600,0,2445.30-3667.90,0,0,1465682620,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,32709.00,1,0,366790,244530,1,1,1,0,0,1,0,1.69481e+07,0,0,32709,
4487,EQ,nse_cm,,ALKYLAMINE,ALKYLAMINE-EQ,,ALKYLAMINE,INE150B01039,,,,ALKYL AMINES CHEM. LTD,,,10,1,-1,-1,2,-1,NSE,,,880502400,,880502400,0,0,0,0,1466899200,1447.20-2170.60,0,0,1465682619,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,55235.00,1,0,217060,144720,1,1,1,0,0,1,0,5.11441e+07,0,0,55235,The scrip PE is greater than 50 for previous 4 trailing quarters
4503,EQ,nse_cm,,MPHASIS,MPHASIS-EQ,,MPHASIS,INE356A01018,,,,MPHASIS LIMITED,,,10,1,-1,-1,2,-1,NSE,,,526867200,,526867200,0,0,0,0,1436486400,2050.10-2505.50,0,0,1465682620,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,43888.00,1,0,250550,205010,1,1,1,0,0,1,0,1.9082e+08,0,0,43888,
4520,GS,nse_cm,,GS220240C,GS220240C-GS,,GS220240C-GS,IN000240C019,,,,GOI STRIPS C 220240,,,1,100,-1,-1,2,-1,NSE,,,1308268800,,1308268800,0,0,0,0,0,26.10-28.84,0,0,1465664079,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,55262.00,100,0,2884,2610,1,1,1,0,0,1,0,1.69e+06,0,0,55262,
4598,EQ,nse_cm,,HERITGFOOD,HERITGFOOD-EQ,,HERITGFOOD,INE978A01027,,,,HERITAGE FOODS LTD,,,5,1,-1,-1,2,-1,NSE,,,533520000,,533520000,0,0,0,0,1437696000,252.00-377.90,0,0,1465682619,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,317455.00,1,0,37790,25200,1,1,1,0,0,1,0,9.2796e+07,0,0,317455,
46,BZ,nse_cm,,SANWARIA,SANWARIA-BZ,,SANWARIA-BZ,INE890C01046,,,,SANWARIA CONSUMER LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1284508800,,1284508800,0,0,1379808000,1380499200,0,0.21-0.23,0,0,1465682620,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,24070468.00,1,0,23,21,1,1,1,0,0,1,0,7.361e+08,0,0,24070468,"Scrips in GSM,Identified as RECEIPT OF CORPORATE ANNOUNCEMENT / DISCLOSURE FROM THE COMPANY,The company has been loss making for at least the last 8 quarters for main board and last 2 years for SME companies on consolidated basis,The company is in BZ/SZ series due to non-compliance with SEBI SOP Circular,EPS based on previous 4 trailing quarters in the scrip is zero,Gross settlement (Trade for Trade)"
454,SG,nse_cm,,684GJ30,684GJ30-SG,,684GJ30-SG,IN1520200172,,,,SDL GJ 6.84% 2030,,,1,100,-1,-1,2,-1,NSE,,,1286668800,,1286668800,0,0,0,0,0,95.00-105.00,0,0,1465664079,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
4857,BL,nse_cm,,KIMS,KIMS-BL,,KIMS-BL,INE967H01025,,,,KRISHNA INST OF MED SCI L,,,5,1,-1,-1,2,-1,NSE,,,1309305600,,1309305600,0,0,0,0,1410652800,742.45-788.35,0,0,1465675809,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,130845.00,1,0,78835,74245,1,1,1,0,0,1,0,4.00139e+08,0,0,130845,
4866,SG,nse_cm,,691RJ31,691RJ31-SG,,691RJ31-SG,IN2920210191,,,,SDL RJ 6.91% 2031,,,1,100,-1,-1,2,-1,NSE,,,1309651200,,1309651200,0,0,0,0,0,95.00-105.00,0,0,1465664079,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000,
4881,SG,nse_cm,,689MH31,689MH31-SG,,689MH31-SG,IN2220210156,,,,SDL MH 6.89% 2031,,,1,100,-1,-1,2,-1,NSE,,,1309651200,,1309651200,0,0,0,0,0,89.16-98.54,0,0,1465664079,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1065450.00,100,0,9854,8916,1,1,1,0,0,1,0,1.5e+08,0,0,1065450,
5674,SG,nse_cm,,685GA31B,685GA31B-SG,,685GA31B-SG,IN1420210107,,,,SDL GA 6.85% 2031,,,1,100,-1,-1,2,-1,NSE,,,1316304000,,1316304000,0,0,0,0,0,95.00-105.00,0,0,1465664079,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,327000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+07,0,0,327000,
5678,SG,nse_cm,,691MH33,691MH33-SG,,691MH33-SG,IN2220210248,,,,SDL MH 6.91% 2033,,,1,100,-1,-1,2,-1,NSE,,,1316304000,,1316304000,0,0,0,0,0,91.20-100.80,0,0,1465664079,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1041600.00,100,0,10080,9120,1,1,1,0,0,1,0,2e+08,0,0,1041600,
5089,SG,nse_cm,,701UP31,701UP31-SG,,701UP31-SG,IN3320210047,,,,SDL UP 7.01% 2031,,,1,100,-1,-1,2,-1,NSE,,,1311465600,,1311465600,0,0,0,0,0,95.00-105.00,0,0,1465664079,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2.5e+08,0,0,1000000,
5102,BL,nse_cm,,ETERNAL,ETERNAL-BL,,ETERNAL-BL,INE758T01015,,,,ETERNAL LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1311465600,,1311465600,0,0,0,0,0,228.15-242.25,0,0,1465675809,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,414965.00,1,0,24225,22815,1,1,1,0,0,1,0,9.65035e+09,0,0,414965,
5718,IV,nse_cm,,SHREMINVIT,SHREMINVIT-IV,,SHREMINVIT-IV,INE0GTI23014,,,,SHREM INVIT,,,1,25000,-1,-1,2,-1,NSE,,,1316736000,,1316736000,0,0,0,0,1463097600,81.60-122.40,0,0,1465682620,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,979794.00,25000,0,12240,8160,1,1,1,0,0,1,0,6.10844e+08,0,0,979794,
13425,BL,nse_cm,,EMKAY,EMKAY-BL,,EMKAY-BL,INE296H01011,,,,EMKAY GLOBAL FIN SERV LTD,,,1,1,-1,-1,2,-1,NSE,,,830649600,,830649600,0,0,0,0,1438732800,256.96-272.84,0,0,1465675820,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,377908.00,1,0,27284,25696,1,1,1,0,0,1,0,2.61891e+07,0,0,377908,
13451,EQ,nse_cm,,RATNAMANI,RATNAMANI-EQ,,RATNAMANI,INE703B01027,,,,RATNAMANI MET & TUB LTD.,,,10,1,-1,-1,2,-1,NSE,,,831600000,,831600000,0,0,0,0,1441238400,2025.90-3038.70,0,0,1465682620,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,39461.00,1,0,303870,202590,1,1,1,0,0,1,0,7.0092e+07,0,0,39461,
13521,BL,nse_cm,,EMAMILTD,EMAMILTD-BL,,EMAMILTD-BL,INE548C01032,,,,EMAMI LIMITED,,,5,1,-1,-1,2,-1,NSE,,,839030400,,839030400,0,0,0,0,1455148800,374.90-398.00,0,0,1465675820,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,253170.00,1,0,39800,37490,1,1,1,0,0,1,0,4.365e+08,0,0,253170,
13525,BL,nse_cm,,NECCLTD,NECCLTD-BL,,NECCLTD-BL,INE553C01016,,,,NORTH EAST CARRY CORP LTD,,,1,1,-1,-1,2,-1,NSE,,,1141344000,,1141344000,0,0,1411603200,1412121600,0,16.35-17.35,0,0,1465675820,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,3269999.00,1,0,1735,1635,1,1,1,0,0,1,0,1e+08,0,0,3269999,
13530,BL,nse_cm,,GMRAIRPORT,GMRAIRPORT-BL,,GMRAIRPORT-BL,INE776C01039,,,,GMR AIRPORTS LIMITED,,,1,1,-1,-1,2,-1,NSE,,,840585600,,840585600,0,0,1410048000,1410912000,0,97.10-103.10,0,0,1465675820,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,981984.00,1,0,10310,9710,1,1,1,0,0,1,0,1.0559e+10,0,0,981984,
13542,BL,nse_cm,,TECHM,TECHM-BL,,TECHM-BL,INE669C01036,,,,TECH MAHINDRA LIMITED,,,10,1,-1,-1,2,-1,NSE,,,841190400,,841190400,0,0,0,0,1467504000,1421.20-1509.00,0,0,1465675820,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,67604.00,1,0,150900,142120,1,1,1,0,0,1,0,9.7978e+08,0,0,67604,
4709,BL,nse_cm,,SHYAMMETL,SHYAMMETL-BL,,SHYAMMETL-BL,INE810G01011,,,,SHYAM METALICS AND ENGY L,,,5,1,-1,-1,2,-1,NSE,,,1308960000,,1308960000,0,0,0,0,1440028800,940.40-998.50,0,0,1465675809,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,102999.00,1,0,99850,94040,1,1,1,0,0,1,0,2.79132e+08,0,0,102999,
4745,EQ,nse_cm,,BANKINDIA,BANKINDIA-EQ,,BANKINDIA,INE084A01016,,,,BANK OF INDIA,,,1,1,-1,-1,2,-1,NSE,,,547430400,,547430400,0,0,0,0,1464480000,127.25-155.51,0,0,1465682619,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,705663.00,1,0,15551,12725,1,1,1,0,0,1,0,4.55267e+09,0,0,705663,
5662,SM,nse_cm,,BEWLTD,BEWLTD-SM,,BEWLTD-SM,INE0HQI01014,,,,BEW ENGINEERING LIMITED,,,5,500,-1,-1,2,-1,NSE,,,1316217600,,1316217600,0,0,0,0,1414281600,59.90-73.20,0,0,1465682619,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,427497.00,500,0,7320,5990,1,1,1,0,0,1,0,1.30733e+07,0,0,427497,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Mandatory Market making period in this scrip is over, exit may be difficult,The scrip is not regularly traded, and exit may be difficult,High low price variation was greater than 100% in previous 6 months,High low price variation was greater than 200% in previous 365 days,High low price variation was greater than 150% in previous 12 months"
5087,SG,nse_cm,,701MN31,701MN31-SG,,701MN31-SG,IN2320210031,,,,SDL MN 7.01% 2031,,,1,100,-1,-1,2,-1,NSE,,,1311465600,,1311465600,0,0,0,0,0,95.00-105.00,0,0,1465664079,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,654000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+07,0,0,654000,
509,EQ,nse_cm,,MAZDOCK,MAZDOCK-EQ,,MAZDOCK,INE249Z01020,,,,MAZAGON DOCK SHIPBUIL LTD,,,10,1,-1,-1,2,-1,NSE,,,1286928000,,1286928000,0,0,0,0,1455408000,2112.80-2582.20,0,0,1465682620,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,42354.00,1,0,258220,211280,1,1,1,0,0,1,0,4.0338e+08,0,0,42354,
5106,MF,nse_cm,,ABSLFTTJRG,ABSLFTTJRG-MF,,ABSLFTTJRG-MF,INF209KB14A8,,,,BIRLASLAMC - ABSLFTTJRG,,,1,1,-1,-1,2,-1,NSE,,,1311724800,,1311724800,0,0,0,0,0,9.00-11.00,0,0,1465664079,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,124186.00,1,0,1100,900,1,1,1,0,0,1,0,3.79776e+06,0,0,124186,
5064,BL,nse_cm,,GRINFRA,GRINFRA-BL,,GRINFRA-BL,INE201P01022,,,,G R INFRAPROJECTS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1311120000,,1311120000,0,0,0,0,1455926400,814.85-865.25,0,0,1465675809,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,116306.00,1,0,86525,81485,1,1,1,0,0,1,0,9.67605e+07,0,0,116306,
5239,EQ,nse_cm,,MAHAPEXLTD,MAHAPEXLTD-EQ,,MAHAPEXLTD,INE843B01013,,,,MAHA RASHTRA APEX COPR. L,,,1,1,-1,-1,2,-1,NSE,,,569808000,,569808000,0,0,0,0,1458432000,38.13-57.19,0,0,1465682620,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,925416.00,1,0,5719,3813,1,1,1,0,0,1,0,2.83002e+07,0,0,925416,"The scrip PE is greater than 50 for previous 4 trailing quarters,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100"
5258,EQ,nse_cm,,INDUSINDBK,INDUSINDBK-EQ,,INDUSINDBK,INE095A01012,,,,INDUSIND BANK LIMITED,,,5,1,-1,-1,2,-1,NSE,,,570499200,,570499200,0,0,0,0,1466899200,800.10-977.80,0,0,1465682619,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,112191.00,1,0,97780,80010,1,1,1,0,0,1,0,7.79106e+08,0,0,112191,The scrip PE is greater than 50 for previous 4 trailing quarters
5049,EQ,nse_cm,,CLEAN,CLEAN-EQ,,CLEAN,INE227W01023,,,,CLEAN SCIENCE & TECH LTD,,,5,1,-1,-1,2,-1,NSE,,,1311120000,,1311120000,0,0,0,0,1454803200,592.90-889.30,0,0,1465682619,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,134864.00,1,0,88930,59290,1,1,1,0,0,1,0,1.06276e+08,0,0,134864,
5068,EQ,nse_cm,,SHEMAROO,SHEMAROO-EQ,,SHEMAROO,INE363M01019,,,,SHEMAROO ENTER. LTD.,,,1,1,-1,-1,2,-1,NSE,,,1096588800,,1096588800,0,0,1408752000,1409356800,0,91.68-137.52,0,0,1465682620,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,872596.00,1,0,13752,9168,1,1,1,0,0,1,0,2.87303e+07,0,0,872596,"Stage 1 Long Term ASM scrip,The company has been loss making for at least the last 8 quarters for main board and last 2 years for SME companies on consolidated basis,EPS based on previous 4 trailing quarters in the scrip is zero,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100"
5071,BL,nse_cm,,SHEMAROO,SHEMAROO-BL,,SHEMAROO-BL,INE363M01019,,,,SHEMAROO ENTER. LTD.,,,1,1,-1,-1,2,-1,NSE,,,1096588800,,1096588800,0,0,1408752000,1409356800,0,111.17-118.03,0,0,1465675809,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,875728.00,1,0,11803,11117,1,1,1,0,0,1,0,2.87303e+07,0,0,875728,
401,BL,nse_cm,,GLOBE,GLOBE-BL,,GLOBE-BL,INE581X01021,,,,GLOBE ENTERPRISE (I) LTD,,,1,1,-1,-1,2,-1,NSE,,,1286496000,,1286496000,0,0,0,0,1421539200,2.21-2.33,0,0,1465675749,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,14728694.00,1,0,233,221,1,1,1,0,0,1,0,4.50419e+08,0,0,14728694,
495,EQ,nse_cm,,BLUEDART,BLUEDART-EQ,,BLUEDART,INE233B01017,,,,BLUE DART EXPRESS LTD,,,10,1,-1,-1,2,-1,NSE,,,484531200,,,0,0,0,0,1438905600,3768.10-5652.10,0,0,1465682619,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,21212.00,1,0,565210,376810,1,1,1,0,0,1,0,2.37279e+07,0,0,21212,
4964,MF,nse_cm,,ABSLFTTIDN,ABSLFTTIDN-MF,,ABSLFTTIDN-MF,INF209KB13A0,,,,BIRLASLAMC - ABSLFTTIDN,,,1,1,-1,-1,2,-1,NSE,,,1309996800,,1309996800,0,0,0,0,0,9.00-11.00,0,0,1465664079,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,238.00,1,0,1100,900,1,1,1,0,0,1,0,7301,0,0,238,
4969,MF,nse_cm,,ABSLFTTIRG,ABSLFTTIRG-MF,,ABSLFTTIRG-MF,INF209KB10A6,,,,BIRLASLAMC - ABSLFTTIRG,,,1,1,-1,-1,2,-1,NSE,,,1309996800,,1309996800,0,0,0,0,0,8.92-10.90,0,0,1465664079,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,849098.00,1,0,1090,892,1,1,1,0,0,1,0,2.59663e+07,0,0,849098,
4980,SG,nse_cm,,675BR27,675BR27-SG,,675BR27-SG,IN1320210033,,,,SDL BR 6.75% 2027,,,1,100,-1,-1,2,-1,NSE,,,1310256000,,1310256000,0,0,0,0,0,81.47-90.03,0,0,1465664079,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1166000.00,100,0,9003,8147,1,1,1,0,0,1,0,2e+08,0,0,1166000,
4992,EQ,nse_cm,,SHARDACROP,SHARDACROP-EQ,,SHARDACROP,INE221J01015,,,,SHARDA CROPCHEM LTD.,,,5,1,-1,-1,2,-1,NSE,,,1095897600,,1095897600,0,0,0,0,1454803200,700.60-1050.80,0,0,1465682620,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,114128.00,1,0,105080,70060,1,1,1,0,0,1,0,9.02205e+07,0,0,114128,
3860,BL,nse_cm,,VARROC,VARROC-BL,,VARROC-BL,INE665L01035,,,,VARROC ENGINEERING LTD.,,,5,1,-1,-1,2,-1,NSE,,,1215302400,,1215302400,0,0,0,0,1439078400,544.70-578.30,0,0,1465675782,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,173870.00,1,0,57830,54470,1,1,1,0,0,1,0,1.52786e+08,0,0,173870,
4838,EQ,nse_cm,,LIQUIDIETF,LIQUIDIETF-EQ,,LIQUIDIETF,INF109KC1KT9,,,,ICICIPRAMC - ICICILIQ,,,1,1,-1,-1,2,-1,NSE,,,1222387200,,1222387200,0,0,0,0,0,950.00-1050.00,0,0,1465675694,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,99990.00,1,0,105000,95000,1,1,1,0,0,1,0,1.12958e+07,0,0,99990,
4848,BL,nse_cm,,SNOWMAN,SNOWMAN-BL,,SNOWMAN-BL,INE734N01019,,,,SNOWMAN LOGISTICS LTD.,,,1,1,-1,-1,2,-1,NSE,,,1094947200,,1094947200,0,0,0,0,1455321600,35.34-37.52,0,0,1465675809,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,2696132.00,1,0,3752,3534,1,1,1,0,0,1,0,1.67088e+08,0,0,2696132,
12365,BL,nse_cm,,FDC,FDC-BL,,FDC-BL,INE258B01022,,,,FDC LIMITED,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,0,0,1455235200,367.55-390.25,0,0,1465675809,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,262612.00,1,0,39025,36755,1,1,1,0,0,1,0,1.6281e+08,0,0,262612,
3643,SG,nse_cm,,678SK31,678SK31-SG,,678SK31-SG,IN3020210016,,,,SDL SK 6.78% 2031,,,1,100,-1,-1,2,-1,NSE,,,1306540800,,1306540800,0,0,0,0,0,95.00-105.00,0,0,1465664079,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000,
3655,SG,nse_cm,,678KL31,678KL31-SG,,678KL31-SG,IN2020210018,,,,SDL KL 6.78% 2031,,,1,100,-1,-1,2,-1,NSE,,,1306540800,,1306540800,0,0,0,0,0,95.00-105.00,0,0,1465664079,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
5557,SG,nse_cm,,688GA31,688GA31-SG,,688GA31-SG,IN1420210099,,,,SDL GA 6.88% 2031,,,1,100,-1,-1,2,-1,NSE,,,1315958400,,1315958400,0,0,0,0,0,95.00-105.00,0,0,1465664079,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,654000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+07,0,0,654000,
5172,SG,nse_cm,,699WB30,699WB30-SG,,699WB30-SG,IN3420210079,,,,SDL WB 6.99% 2030,,,1,100,-1,-1,2,-1,NSE,,,1312070400,,1312070400,0,0,0,0,0,95.00-105.00,0,0,1465664079,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2.5e+08,0,0,1000000,
5189,BL,nse_cm,,STYLAMIND,STYLAMIND-BL,,STYLAMIND-BL,INE239C01020,,,,STYLAM INDUSTRIES LIMITED,,,10,1,-1,-1,2,-1,NSE,,,1312329600,,1312329600,0,0,1411603200,1412121600,0,2965.00-3148.20,0,0,1465675809,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,32065.00,1,0,314820,296500,1,1,1,0,0,1,0,1.69481e+07,0,0,32065,
5151,N8,nse_cm,,875PF26,875PF26-N8,,875PF26-N8,INE516Y07410,,,,SEC RE NCD 8.75% SR.IV,,,1,1,-1,-1,2,-1,NSE,,,1311897600,,1311897600,0,0,0,0,1373241600,858.00-1287.00,0,0,1465664079,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,26443.00,1,0,128700,85800,1,1,1,0,0,1,0,808680,0,0,26443,
5155,N9,nse_cm,,875PFL31,875PFL31-N9,,875PFL31-N9,INE516Y07378,,,,SEC RE NCD 8.75% SR.V,,,1,1,-1,-1,2,-1,NSE,,,1311897600,,1311897600,0,0,0,0,1373241600,800.00-1200.00,0,0,1465664079,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,37.00,1,0,120000,80000,1,1,1,0,0,1,0,1150,0,0,37,
441,BL,nse_cm,,IFGLEXPOR,IFGLEXPOR-BL,,IFGLEXPOR-BL,INE133Y01011,,,,IFGL REFRACTORIES LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1195084800,,1195084800,0,0,0,0,1437264000,178.41-189.43,0,0,1465675749,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,522497.00,1,0,18943,17841,1,1,1,0,0,1,0,7.20786e+07,0,0,522497,
4410,EQ,nse_cm,,JAGSNPHARM,JAGSNPHARM-EQ,,JAGSNPHARM,INE048B01035,,,,JAGSONPAL PHARMACEUTICALS,,,1,1,-1,-1,2,-1,NSE,,,526867200,,526867200,0,0,0,0,1462320000,167.71-251.55,0,0,1465682619,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,476995.00,1,0,25155,16771,1,1,1,0,0,1,0,6.68904e+07,0,0,476995,
4429,GS,nse_cm,,GS220231C,GS220231C-GS,,GS220231C-GS,IN000231C026,,,,GOI STRIPS C 220231,,,1,100,-1,-1,2,-1,NSE,,,1308268800,,1308268800,0,0,0,0,0,50.17-55.45,0,0,1465664079,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,55262.00,100,0,5545,5017,1,1,1,0,0,1,0,1.69e+06,0,0,55262,
4580,SG,nse_cm,,683MH32B,683MH32B-SG,,683MH32B-SG,IN2220210123,,,,SDL MH 6.83% 2032,,,1,100,-1,-1,2,-1,NSE,,,1308441600,,1308441600,0,0,0,0,0,88.35-97.65,0,0,1465664079,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1075200.00,100,0,9765,8835,1,1,1,0,0,1,0,1e+08,0,0,1075200,
5595,MF,nse_cm,,SFMP50GD,SFMP50GD-MF,,SFMP50GD-MF,INF200KA1Z64,,,,SBIAMC - SFMP50GD,,,1,1,-1,-1,2,-1,NSE,,,1316131200,,1316131200,0,0,0,0,0,9.00-11.00,0,0,1465664079,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,2219922.00,1,0,1100,900,1,1,1,0,0,1,0,6.78875e+07,0,0,2219922,
4847,EQ,nse_cm,,KIMS,KIMS-EQ,,KIMS,INE967H01025,,,,KRISHNA INST OF MED SCI L,,,5,1,-1,-1,2,-1,NSE,,,1309305600,,1309305600,0,0,0,0,1410652800,612.35-918.45,0,0,1465682619,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,130445.00,1,0,91845,61235,1,1,1,0,0,1,0,4.00139e+08,0,0,130445,The scrip PE is greater than 50 for previous 4 trailing quarters
